recipe_id,recipe_name,calories,protein,fat,carbs,protein_proportion,fat_proportion,carbs_proportion,quality_list,vegan,vegetarian,gluten_free,sugar_free,pork_free,alcohol_free,dairy_free,nut_free,fish_free,shellfish_free,kosher,pescatarian,inactive_time_in_minutes,active_time_in_minutes,protein_g_per_unit,fat_g_per_unit,carbs_g_per_unit
544,fallen%20leaves,101.8843257706184600,0.0565999980000000,0.0000000000000000,3.7313548681500000,0.01494209936496077700,0.00000000000000000000,0.98505790063503930000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.05659999800000000000,0.00000000000000000000,3.73135486815000000000
545,marconi%20wireless,198.6397246561077000,0.0580615979802947,0.0043847999408841,4.3449050567548950,0.01317380712143866200,0.00099488320502145700,0.98583130967353980000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.05806159798029470600,0.00438479994088411400,4.34490505675489500000
546,the%20jasmine,137.8209988986000000,0.0955125017850000,0.0721650017520000,5.7441925466850000,0.01615605569364863800,0.01220679770342551400,0.97163714660292590000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.09551250178500001000,0.07216500175200000000,5.74419254668500000000
547,zucca%20sprezzatura,349.8769584826154000,0.2080982050105894,0.2804496048257682,41.5659211064097900,0.00494830181841147000,0.00666872301691169700,0.98838297516467690000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.10404910250529471000,0.14022480241288410000,20.78296055320489400000
548,all%20betts%20are%20off,247.4042264807076800,0.6801366002202947,0.1910598009608841,22.1294876973298930,0.02957027701033999500,0.00830670079822765600,0.96212302219143230000,"vegan vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,0,1,1,1,1,1,0,2,0.68013660022029470000,0.19105980096088410000,22.12948769732989300000
549,trinidad%20spell,319.0219981518000000,1.1157250010000000,0.3746600011480000,47.1112372658650000,0.02295653825807190600,0.00770879620194450300,0.96933466553998350000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.11572500100000000000,0.37466000114800000000,47.11123726586500000000
550,orchard%20boulevardier,819.3319926736001000,3.8553999827200000,0.9057199926400000,103.0605392085200000,0.03575719398033902500,0.00840016745703548600,0.95584263856262540000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.92769999136000000000,0.45285999632000000000,51.53026960426000000000
551,atty%20cocktail,138.6105813315673000,0.0438999985432134,0.0043500001296401,3.1555574326988562,0.01370244606880682300,0.00135775954791941130,0.98493979438327370000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,0.04389999854321337000,0.00435000012964010300,3.15555743269885620000
552,twelve%20mile%20limit,171.7809986140000000,0.0495250014700000,0.0339600010080000,10.4441150289800000,0.00470430120084464600,0.00322580653772204260,0.99206989226143340000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.04952500147000000000,0.03396000100800000000,10.44411502898000000000
553,silver%20lining,157.9139950066000000,0.2157874972050000,0.0792400007120000,22.0159843940600020,0.00967179338390280700,0.00355160945167594800,0.98677659716442120000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.21578749720500000000,0.07924000071199999000,22.01598439406000200000
554,search%20for%20delicious,119.2582239855076700,0.1677240957152947,0.0213648004448841,10.6444848658948940,0.01548188062398703000,0.00197209165822223760,0.98254602771779080000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,3,0.16772409571529470000,0.02136480044488411200,10.64448486589489400000
555,upgraded%20lemon%20drop,145.1404989500276000,0.0742875022050000,0.0509400015120000,3.9587751178044430,0.01818987622915020300,0.01247305798570299400,0.96933706578514680000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.07428750220500001000,0.05094000151200000000,3.95877511780444300000
556,pimm%20daddy,240.6199963282000000,1.4687375007050000,0.3080400007120000,22.7864121336350000,0.05979424995396738000,0.01254071662877294900,0.92766503341725960000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.46873750070500000000,0.30804000071200000000,22.78641213363500000000
557,the%20motown,306.6539951736000000,1.8427999922400000,0.2207999995200000,29.0827096893000000,0.05916591760341362000,0.00708912233201957700,0.93374496006456680000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.84279999224000000000,0.22079999952000000000,29.08270968930000000000
558,cynar%20toronto,378.6250350534877000,0.0878231969605894,0.0371862673953176,17.6632546737870550,0.00493714261709618800,0.00209049444659301560,0.99297236293631070000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.04391159848029471000,0.01859313369765878000,8.83162733689352700000
559,the+devils+backbone,245.6412246425076700,1.8018115937202945,0.2251847994608841,26.9334724755298960,0.06221624386982815000,0.00777559232489409200,0.93000816380527770000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,1.80181159372029450000,0.22518479946088413000,26.93347247552989600000
560,courting%20two%20sisters%20cocktail,239.7952448959999900,1.8993999902400000,0.2207999995200000,32.3853195726000000,0.05504626547666715000,0.00639897623106239100,0.93855475829227040000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.89939999024000000000,0.22079999952000000000,32.38531957260000000000
561,harvest%20moon,294.7285898841616000,1.7657523956704420,0.2698271999113262,27.8189827619023400,0.05914514420030657000,0.00903805578123587600,0.93181680001845760000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,3,1.76575239567044200000,0.26982719991132620000,27.81898276190234000000
562,nouveau%20carre,144.4320894001615400,0.0495948982954421,0.0065771999113262,3.8458376795323420,0.01271009072770140000,0.00168559288314677430,0.98560431638915180000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,1,0.04959489829544206000,0.00657719991132617050,3.84583767953234200000
564,intro%20to%20aperol,269.3556094150538300,1.9178182944351474,0.2880824006024421,36.5012746659174500,0.04954684180777763000,0.00744260974653909900,0.94301054844568320000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,1.91781829443514740000,0.28808240060244206000,36.50127466591745000000
565,vagabond,274.4252185729050000,1.7883923942104420,0.2273771994313262,26.2002226065823440,0.06338222599155090000,0.00805845131434081500,0.92855932269410830000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,1.78839239421044200000,0.22737719943132617000,26.20022260658234400000
566,rodeo%20ghost,296.7227264873077000,1.8159615945402947,0.3100848004208842,39.2093051595149000,0.04393240957796209000,0.00750168533131312000,0.94856590509072480000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,1.81596159454029470000,0.31008480042088415000,39.20930515951490000000
567,prohibition%20sweet%20tea,1001.8717499999999000,0.2135000000000000,0.5726500000000000,167.8676875000000200,0.00126590656438517140,0.00339541636578533200,0.99533867706982960000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,15,5,0.05337500000000000000,0.14316250000000000000,41.96692187500000400000
568,cortez%20the%20killer,188.4779975903999800,0.0495249985800000,0.0212250002400000,6.2168024347650000,0.00787667365053878700,0.00337571741376287000,0.98874760893569840000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.04952499858000000000,0.02122500024000000000,6.21680243476500000000
569,tres%20jolie,244.9337223113077000,1.9291615892202947,0.2251847994608841,34.5072597079048900,0.05262076037088670600,0.00614225134784406900,0.94123698828126930000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,3,1.92916158922029470000,0.22518479946088413000,34.50725970790489000000
570,kina%20cocktail,235.2480720730184500,0.1697999940000000,0.0000000000000000,11.6228095893000000,0.01439884809215263000,0.00000000000000000000,0.98560115190784740000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,0.16979999400000000000,0.00000000000000000000,11.62280958930000000000
571,texas%20whiskey%20revival,106.1249977720000000,0.0919749999700000,0.0481100006080000,9.3149447727250000,0.00972762668920392400,0.00508829710339382200,0.98518407620740220000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.09197499997000000000,0.04811000060800000000,9.31494477272500000000
572,siesta,288.3239986233000000,1.0281800111700000,0.2390300010100000,35.5774999396229960,0.02790577025887771800,0.00648749851261356050,0.96560673122850870000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.02818001117000000000,0.23903000101000000000,35.57749993962299600000
573,decolletage%20cocktail,263.7794959032000300,1.8286499927400000,0.2207999995200000,28.3999722134250020,0.06005532651449082000,0.00725136910738411200,0.93269330437812500000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.82864999274000000000,0.22079999952000000000,28.39997221342500200000
574,saturn,147.5137472363999800,0.0778250004700000,0.0622600002080000,13.7792696533700000,0.00559113568152149100,0.00447290853314766800,0.98993595578533080000,"vegan vegetarian gluten_free  pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,0,1,0,1,1,1,1,0,4,0.07782500047000000000,0.06226000020800000000,13.77926965337000000000
575,the%20yellow%20jacket,243.6498616304538000,0.0785557982301474,0.0658674006904421,10.9440375372074480,0.00708446375917620200,0.00594017530998104840,0.98697536093084270000,"vegan vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,0,1,1,1,1,1,0,5,0.07855579823014736000,0.06586740069044206000,10.94403753720744800000
577,cosmopolitan%20kir%20royales,261.7277484774556300,1.8654399974014000,0.2427325000182986,27.1682149646246300,0.06371824391994636000,0.00829106734336644600,0.92799068873668720000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.86543999740140000000,0.24273250001829860000,27.16821496462463000000
578,the%20appetizer%20number%204,141.4319238811173400,0.0071090667836368,0.0065771999113262,1.0424986338455229,0.00673089227085035600,0.00622731863328134500,0.98704178909586840000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.00710906678363680700,0.00657719991132617050,1.04249863384552290000
579,the+arnauds+special,269.2585886425615000,1.7883923942104420,0.2273771994313262,26.2002226065823440,0.06338222599155090000,0.00805845131434081500,0.92855932269410830000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,2,1.78839239421044200000,0.22737719943132617000,26.20022260658234400000
580,the+hurricane,303.5409962544000000,1.8286499991800000,0.3453199999360000,45.3042693966400000,0.03851553938083601000,0.00727322673146274200,0.95421123388770110000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.82864999918000000000,0.34531999993600004000,45.30426939664000000000
582,the%20151%20swizzle,452.7914657968996000,5.0398896006300640,1.5885437993051945,112.9360859054908700,0.04215205003882236000,0.01328608025636165800,0.94456186970481590000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,5.03988960063006400000,1.58854379930519450000,112.93608590549087000000
583,adonis,220.0428591416538200,1.9001307902301474,0.2229923994904421,32.3348071795274450,0.05514349729854694000,0.00647143914625387800,0.93838506355519920000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,2,1.90013079023014740000,0.22299239949044206000,32.33480717952744500000
584,rob%20roy,267.0077246729076700,1.7876615942202947,0.2251847994608841,25.9649050097548940,0.06389582809720526000,0.00804870971271937800,0.92805546219007530000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.78766159422029470000,0.22518479946088413000,25.96490500975489400000
585,old%20pal,201.6374985576000000,0.0636749987400000,0.0636750007200000,12.4102575247950020,0.00507872005219621400,0.00507872021012108000,0.98984255973768280000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.06367499874000000000,0.06367500072000000000,12.41025752479500200000
586,turf%20club%20cocktail,178.3010709280350000,0.0573307979901473,0.0021923999704421,3.6808424750774473,0.01532759173879958200,0.00058614589109447270,0.98408626237010600000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.05733079799014735000,0.00219239997044205700,3.68084247507744730000
587,dunniette,146.4524973836000200,0.1061249994700000,0.0339600010080000,4.8506198920800000,0.02126453111428220000,0.00680465019252895700,0.97193081869318890000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.10612499947000001000,0.03396000100800000000,4.85061989208000000000
588,green%20devil,1296.8471664854605000,13.1008000037904000,0.0000000000000000,101.1040000292520000,0.11471321695760599000,0.00000000000000000000,0.88528678304239400000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,13.10080000379040000000,0.00000000000000000000,101.10400002925200000000
589,bamboo,217.7788592216538200,1.9001307902301474,0.2229923994904421,31.7631471997274500,0.05607376581702057000,0.00658061205696689600,0.93734562212601260000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,1.90013079023014740000,0.22299239949044206000,31.76314719972745000000
590,boulevardier,292.2209985480000000,1.8144999945600000,0.3057000004800000,38.7386699658600000,0.04440896178226149500,0.00748185157280513300,0.94810918664493350000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,1.81449999456000000000,0.30570000048000000000,38.73866996586000000000
591,el%20presidente,253.0126963328493200,1.8144999932399999,0.2207999995200000,27.5647037552225200,0.06130066768534355000,0.00745945849871891700,0.93123987381593750000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.81449999323999990000,0.22079999952000000000,27.56470375522252000000
593,amaro%20and%20whiskey%20coffee,553.2039954080000000,2.5812999751200000,21.7329000009600000,39.4535897281800000,0.04047968397668261000,0.34081312997913330000,0.61870718604418420000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,5,1.29064998756000000000,10.86645000048000000000,19.72679486409000000000
594,everything%20nice,1226.3513734256000000,12.7893499856000000,76.3870250000000100,99.2567912418400000,0.06787207497306061000,0.40537993671347850000,0.52674798831346090000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,5,12.78934998560000000000,76.38702500000001000000,99.25679124184000000000
595,just%20do%20ya,364.0103729845624000,3.3517999826000002,22.4270000000000000,31.4478919939748400,0.05857057025019068000,0.39189754335582183000,0.54953188639398740000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,5,3.35179998260000020000,22.42700000000000000000,31.44789199397484000000
597,salzburg%2075,291.6314950952000000,0.5065699885400000,0.0962200012160000,15.6032046523999990,0.03125818561128485000,0.00593730920814368200,0.96280450518057140000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,2,0.25328499427000000000,0.04811000060800000000,7.80160232619999900000
598,bellissimo%20aceto,459.9560034646000300,4.0642775008654490,1.1748100023999999,53.9950128785453500,0.06861381323710421000,0.01983333915476755000,0.91155284760812820000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,2.03213875043272460000,0.58740500119999990000,26.99750643927267600000
599,swiss%20cartel,258.7562456880000000,1.8427999922400000,0.2207999995200000,29.3685396792000000,0.05862788889114519500,0.00702465698585566000,0.93434745412299910000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.84279999224000000000,0.22079999952000000000,29.36853967920000000000
601,frozen%20mezcal%20palomas,586.1725057013000000,3.9963900770400000,0.4821150077150000,87.1049722083940000,0.04363658375023236000,0.00526421382944219200,0.95109920242032540000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,-1,5,1.99819503852000000000,0.24105750385750000000,43.55248610419700000000
602,pamplemousse%20cooler,221.0914978024000000,4.1338250004700010,0.7345100006080001,30.9975773069500000,0.11525776801569637000,0.02047933409025795200,0.86426289789404560000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,4.13382500047000100000,0.73451000060800010000,30.99757730695000000000
604,ginger%20cardamom%20sangria,1830.2100080729988000,2.8937800087360000,1.4963750036000000,376.6643579050534600,0.00759413656219669500,0.00392693158819616400,0.98847893184960720000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,20,0.36172250109200000000,0.18704687545000000000,47.08304473813168000000
605,lavender%20french%2075,299.9799933100000000,0.1627249974700000,0.0905599994080000,29.3131391812600020,0.00550370908871428750,0.00306293378131812940,0.99143335712996750000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.16272499747000000000,0.09055999940800000000,29.31313918126000200000
606,triple%20crown,175.3184990058000000,0.1379625009450000,0.1146150022320000,14.3035275531150000,0.00947798194719435200,0.00787401587091848500,0.98264800218188720000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,0.13796250094500000000,0.11461500223200000000,14.30352755311500000000
607,mister%20howell,233.3422485323500000,1.1112050009380000,0.1927475001470000,31.6497050072130000,0.03372023274376112500,0.00584904725973026300,0.96043071999650860000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,1.11120500093800000000,0.19274750014700000000,31.64970500721300000000
608,100%20year%20old%20cigar,199.1481106552538400,0.0573307979901474,0.0021923999704421,4.1095874599274480,0.01375132556908183500,0.00052586754114909230,0.98572280688976900000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,3,3,0.05733079799014735600,0.00219239997044205700,4.10958745992744800000
611,guns%20of%20barbaresco,195.5135884069615300,0.0941673999404421,0.0688372001193262,15.4537899096273430,0.00602988019609465700,0.00440789562010477900,0.98956222418380060000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,6,0.09416739994044207000,0.06883720011932618000,15.45378990962734300000
612,hot%20ward%208%20cocktail,2155.9473973628310000,13.5384463944411790,2.8706192036915360,296.3187706533956000,0.04329146569335820500,0.00917928905242284000,0.94752924525421900000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,-2,10,1.69230579930514740000,0.35882740046144200000,37.03984633167445000000
613,sparkling%20pomegranate%20caipirinha,2168.4989923426000000,29.8704249902850000,20.4837350005510000,474.8064644010470000,0.05687864550940747000,0.03900470455923923000,0.90411664993135330000,"vegan vegetarian gluten_free  pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,0,1,0,1,1,1,1,0,5,29.87042499028500000000,20.48373500055100000000,474.80646440104700000000
614,smoked%20rosemary%20rum%20punch,4248.0369463638000000,9.3392900020800000,7.4014499870580010,622.3207922797001000,0.01461407005507441900,0.01158174856931364600,0.97380418137561200000,"vegan vegetarian gluten_free  pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,0,1,0,1,1,1,1,285,15,0.58370562513000000000,0.46259062419112507000,38.89504951748125400000
615,amaro%20hot%20chocolate,2762.2785506107490000,41.8794046736446600,141.3348985839904200,287.0749868406705000,0.08905030489826914000,0.30052757219805470000,0.61042212290367610000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,10,10.46985116841116400000,35.33372464599760600000,71.76874671016762000000
616,cranberry%20black%20pepper%20cocktail,3093.0511975050767000,3.0642159278029473,1.0090479802088412,512.9158403635090000,0.00592704160007525500,0.00195177803917293570,0.99212118036075180000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,465,15,0.25535132731691230000,0.08408733168407011000,42.74298669695908600000
617,sparkling%20lemon%20suze%20pitcher%20cocktail,3679.3139843855997000,63.8206000028800060,67.4834399944320000,797.0997412246500000,0.06874228788564340000,0.07268759709876507000,0.85857011501559160000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,45,15,10.63676666714666800000,11.24723999907200000000,132.84995687077500000000
618,ginger%20amaretto%20sour,387.3052305351077000,7.0386741229112950,1.6903698035858840,65.2038605767139000,0.09520353853547832000,0.02286356548473579200,0.88193289597978590000," vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,1,1,1,1,1,1,0,10,3.51933706145564740000,0.84518490179294200000,32.60193028835695000000
620,peach%20and%20tequila%20frozen%20cocktail,791.7659926812000000,11.1441599857159980,2.8420399968999996,83.0345446763540000,0.11486368224535855000,0.02929311671323314700,0.85584320104140830000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,470,10,2.78603999642899950000,0.71050999922499990000,20.75863616908850000000
621,frozen%20blood%20and%20sand%20cocktail,1139.3994383234153000,7.9401231545205890,1.2315695883617683,158.1542880902697700,0.04745302023621797400,0.00736030102575534200,0.94518667873802660000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,475,5,1.98503078863014730000,0.30789239709044210000,39.53857202256744000000
622,traditional%20french%20cassoulet,11093.2910154272000000,995.4501801717121000,533.0505515483201000,795.3591601928639000,0.42836066995084750000,0.22938153603982428000,0.34225779400932830000,"  gluten_free sugar_free  alcohol_free dairy_free nut_free fish_free shellfish_free  ",0,0,1,1,0,1,1,1,1,1,0,0,300,60,165.90836336195200000000,88.84175859138668000000,132.55986003214397000000
623,vietnamese%20style%20baked%20chicken,2062.1060169728000000,150.6428212687360100,150.5947612756480000,22.6771000192000000,0.46506944383160220000,0.46492107144938216000,0.07000948471901552000,"    pork_free alcohol_free dairy_free nut_free  shellfish_free kosher ",0,0,0,0,1,1,1,1,0,1,1,0,120,20,37.66070531718400400000,37.64869031891200000000,5.66927500480000000000
625,strawberry%20mint%20sparkler,376.1679973631000000,10.1334549992899990,2.6568549987050000,55.6092146901100000,0.14815095639183956000,0.03884317925921259400,0.81300586434894770000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,10.13345499928999900000,2.65685499870500000000,55.60921469011000000000
626,sierra%20madre%20sunrise,152.0677260925076800,1.5334365999502946,0.3263448009488841,19.7126876199598940,0.07108303636767624000,0.01512783727413544500,0.91378912635818820000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,1.53343659995029460000,0.32634480094888410000,19.71268761995989400000
627,pineapple%20hop%20cocktail,2021.1249862353998000,4.0801499112179990,0.3690000007799999,368.2001367211950000,0.01094903454151565700,0.00099020718411629440,0.98806075827436800000,"vegan vegetarian   pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,0,0,1,0,1,0,1,1,1,1,105,15,0.81602998224359990000,0.07380000015600000000,73.64002734423900000000
628,pisco%20grapefruit%20brunch%20punch,2112.7674757480000000,14.1740999872800000,3.0274899937300000,472.0519711083100000,0.02897086728550622000,0.00618797743033144740,0.96484115528416240000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,50,10,2.36234999788000000000,0.50458166562166670000,78.67532851805167000000
629,lemongrass%20sour,200.0093394640115300,3.6883374238054420,0.1058346996258262,13.5997825038003410,0.21204708778710155000,0.00608456799468325700,0.78186834421821530000," vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",0,1,0,0,1,0,1,1,1,1,1,1,110,10,3.68833742380544200000,0.10583469962582617000,13.59978250380034100000
630,the%20bitter%20irishman,135.3447472334000000,0.1308875002050000,0.0650900011120000,10.7716872529900000,0.01193394429325536300,0.00593471833522620800,0.98213133737151850000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.13088750020500000000,0.06509000111200000000,10.77168725299000000000
631,spiced%20cranberry%20rum%20fizz,555.8493265479999000,1.5919999999999999,0.8101888752000000,126.9423396370399900,0.01230821294345935500,0.00626380477411018600,0.98142798228243030000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,15,0.13266666666666665000,0.06751573960000000000,10.57852830308666500000
